activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,RVDPPPGHCGZ40J4VQ731,33124,FL,12086,12086010624,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,475000,95.0,6.5,-0.087,2,18432.95,NA,13136.5,,1615.0,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,98,43,3,10,1,13,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,3543,75.9,68300,196.0,739,934,57
2022,RVDPPPGHCGZ40J4VQ731,47664,MI,26125,26125136101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,215000,95.0,7.375,0.633,2,3154.33,NA,1002.48,,795.34,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,89,36,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,5674,52.78,102800,144.0,1462,1746,20
2022,RVDPPPGHCGZ40J4VQ731,40140,CA,06065,06065042906,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,295000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,64,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,6396,94.34,87400,70.0,1075,1381,41
2022,RVDPPPGHCGZ40J4VQ731,33460,MN,27037,27037060831,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,185000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,138,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,7174,23.24,117800,148.0,2066,2183,15
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037910404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,32,1,2,2,2,125000,27.27,5.875,-0.979,2,5177.15,NA,3099.2,211.2,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,74,30%-<36%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,1,,,,,10,,,,4370,86.04,91100,67.0,611,942,38
2022,RVDPPPGHCGZ40J4VQ731,35084,NJ,34013,34013004802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,31,1,2,2,1,415000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,3,NA,104,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4113,94.04,116900,26.0,54,606,60
2022,RVDPPPGHCGZ40J4VQ731,23420,CA,06019,06019005804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,1,1,2,2,1,245000,71.01,6.5,-0.276,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,345000,1,3,3,5,1,NA,266,49,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,65-74,Yes,Yes,2,1,2,,,,,10,,,,6620,65.23,72900,124.0,1430,2075,45
2022,RVDPPPGHCGZ40J4VQ731,34940,FL,12021,12021011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,645000,79.9,6.999,0.063,2,20223.08,NA,13704.03,13630.03,,360,NA,NA,2,2,2,2,815000,1,1,3,5,1,NA,160,46,2,10,13,1,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6900,68.59,98600,58.0,1245,1630,19
2022,RVDPPPGHCGZ40J4VQ731,35614,NY,36119,36119014100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,2,2,1,565000,75.0,7.999,1.259,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,755000,1,3,3,5,4,NA,130,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6525,67.82,99000,94.0,1120,2573,0
2022,RVDPPPGHCGZ40J4VQ731,15980,FL,12071,12071040303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,3,2,1,32,1,2,2,2,195000,66.1,6.625,-0.374,2,5646.02,NA,2564.97,1581.45,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,88,43,3,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,2,,,,,10,,,,6394,76.95,83200,69.0,1211,1852,0
2022,RVDPPPGHCGZ40J4VQ731,35614,NY,36087,36087013401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,4,0,2,1,1,1,2,2,2,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,109,NA,9,9,2,,,,,1,,,,,2,2,5,,,,,2,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,6,,,,,10,,,,4395,32.22,99000,166.0,1329,1354,58
2022,RVDPPPGHCGZ40J4VQ731,36140,NJ,34009,34009020500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,265000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,2,NA,104,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,6,,,,,10,,,,2128,52.54,100800,64.0,480,1141,56
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201554302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,3,0,2,1,31,1,2,2,2,155000,50.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,50,44,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,6,,,,4768,54.97,90800,115.0,987,1348,27
2022,RVDPPPGHCGZ40J4VQ731,42644,WA,53061,53061041605,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,445000,66.92,6.75,0.419,2,11303.4,NA,1014.0,,677.2,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,121,38,9,1,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,3,,,,,10,,,,6006,35.35,134600,91.0,1546,1673,31
2022,RVDPPPGHCGZ40J4VQ731,36084,CA,06013,06013357000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,445000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,129,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,3202,39.16,142800,84.0,881,1505,0
2022,RVDPPPGHCGZ40J4VQ731,36740,FL,12117,12117021000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,385000,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,97,49,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,35-44,No,No,2,1,6,,,,,9,,,,5793,51.96,80100,138.0,1208,1710,20
2022,RVDPPPGHCGZ40J4VQ731,19124,TX,48085,48085031003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,2,1,1,2,2,2,415000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,102,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,12022,53.98,97400,97.0,2218,2703,12
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17031,17031810400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,605000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,212,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,<25,No,No,2,1,6,,,,,10,,,,5409,15.94,105700,155.0,1943,2085,63
2022,RVDPPPGHCGZ40J4VQ731,12420,TX,48453,48453000803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,315000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,146,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3158,40.66,110300,108.0,711,1296,59
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13117,13117130204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,145000,30.65,6.5,-0.486,2,2453.05,NA,1105.1,17.1,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,72,43,1,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,45-54,>74,No,Yes,2,1,1,,,,,10,,,,6673,21.43,95700,124.0,1773,2305,15
2022,RVDPPPGHCGZ40J4VQ731,33874,PA,42091,42091203304,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,2,2,2,1,1,2,2,2,435000,90.0,6.5,0.219,2,14040.77,NA,2585.32,1571.32,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,114,50%-60%,9,2,1,,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,<25,No,No,2,1,3,,,,,10,,,,3769,33.11,131400,96.0,933,1145,48
2022,RVDPPPGHCGZ40J4VQ731,16984,IL,17031,17031824123,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,255000,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,84,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,2,,,,7753,21.86,105700,103.0,2416,2660,43
2022,RVDPPPGHCGZ40J4VQ731,19740,CO,08005,08005005623,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,705000,84.85,6.5,-0.492,2,10200.95,NA,8088.0,,6251.0,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,215,38,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,1,,,,,10,,,,4066,14.19,117800,104.0,1218,1397,37
2022,RVDPPPGHCGZ40J4VQ731,20500,NC,37077,37077970601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,325000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,84,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,6305,28.23,92900,100.0,1626,2356,22
2022,RVDPPPGHCGZ40J4VQ731,45780,OH,39095,39095005400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Joint,4,0,2,1,1,1,2,2,1,35000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,197,NA,9,9,2,,,,,2,,,,,2,2,4,,,,,4,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,2561,53.38,78800,54.0,327,1221,0
2022,RVDPPPGHCGZ40J4VQ731,35614,NY,36119,36119001302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,955000,96.5,6.5,1.125,2,36576.71,NA,15780.47,,12397.37,360,NA,NA,2,2,2,2,965000,1,1,3,5,2,NA,203,50%-60%,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,3,,,,,10,,,,4101,85.93,99000,65.0,317,508,70
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48157,48157674505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,375000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,136,NA,9,9,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,7144,55.43,90800,149.0,2267,2570,15
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48157,48157672901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,215000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,158,NA,9,9,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,17341,87.02,90800,150.0,3289,3550,6
2022,RVDPPPGHCGZ40J4VQ731,31084,CA,06037,06037530006,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,755000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,163,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4295,89.06,91100,84.0,359,478,49
2022,RVDPPPGHCGZ40J4VQ731,26420,TX,48201,48201422404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,355000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,154,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,2966,90.96,90800,44.0,252,460,50
2022,RVDPPPGHCGZ40J4VQ731,45780,OH,39095,39095005400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Joint,4,0,2,1,1,1,2,2,1,25000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,197,NA,9,9,2,,,,,2,,,,,2,2,4,,,,,4,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,2561,53.38,78800,54.0,327,1221,0
2022,RVDPPPGHCGZ40J4VQ731,31460,CA,06039,06039000104,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,265,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,4335,25.95,75500,96.0,1256,2016,42
2022,RVDPPPGHCGZ40J4VQ731,29180,LA,22099,22099020101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,195000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,267,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,45-54,No,No,2,1,6,,,,,10,,,,2922,13.59,74900,78.0,898,1545,35
2022,RVDPPPGHCGZ40J4VQ731,35004,NY,36059,36059411800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,665000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,2,NA,301,NA,9,9,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,1,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,6563,29.25,146400,116.0,1675,1953,74
2022,RVDPPPGHCGZ40J4VQ731,19660,FL,12127,12127081201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,1,295000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,3,NA,229,NA,9,9,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,10,,,,2708,27.7,73500,65.0,534,1242,51
2022,RVDPPPGHCGZ40J4VQ731,29404,IL,17097,17097861011,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,135000,60.25,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,26,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,1,,,,7864,43.85,118200,98.0,2185,2454,25
2022,RVDPPPGHCGZ40J4VQ731,17460,OH,39035,39035177202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,3,2,1,1,1,2,2,2,145000,97.0,6.75,0.525,2,6256.0,NA,3632.55,,3097.08,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,42,50%-60%,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,2,,,,,10,,,,3366,18.66,85400,81.0,915,1325,68
2022,RVDPPPGHCGZ40J4VQ731,19660,FL,12127,12127091029,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,4,0,2,1,32,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,117,NA,9,9,3,,,,,14,1,11,13,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,6,,,,,10,,,,5129,35.43,73500,104.0,1432,2332,32
2022,RVDPPPGHCGZ40J4VQ731,29460,FL,12105,12105012307,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,195000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,73,NA,9,9,1,13,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3160,23.29,67500,100.0,780,977,31
2022,RVDPPPGHCGZ40J4VQ731,33124,FL,12086,12086008702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,555000,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,164,45,1,9,1,13,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,45-54,No,No,2,1,6,,,,,6,,,,5505,89.72,68300,132.0,1314,1665,63
2022,RVDPPPGHCGZ40J4VQ731,34980,TN,47149,47149040102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,1,2,2,2,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,78,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4262,60.14,95600,84.0,840,1223,24
2022,RVDPPPGHCGZ40J4VQ731,99999,NY,36105,36105950201,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,105000,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,2,1,1,1,1,NA,57,20%-<30%,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,4,,,,2092,19.93,76700,110.0,912,1520,51
2022,RVDPPPGHCGZ40J4VQ731,45300,FL,12101,12101032105,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,2,1,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,161,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,8538,53.55,82100,126.0,1873,2548,10
2022,RVDPPPGHCGZ40J4VQ731,40900,CA,06067,06067001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,1,155000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,232,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,6,,,,,10,,,,5346,52.73,102400,68.0,831,1660,61
2022,RVDPPPGHCGZ40J4VQ731,47664,MI,26125,26125183600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,4,0,2,1,1,1,2,2,1,275000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,353,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4356,15.54,102800,158.0,1450,1512,63
2022,RVDPPPGHCGZ40J4VQ731,49740,AZ,04027,04027010907,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,215000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,158,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,6,,,,,10,,,,5428,39.57,57200,155.0,1625,2467,19
2022,RVDPPPGHCGZ40J4VQ731,15260,GA,13127,13127000303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,625000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,551,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,3612,7.03,75000,187.0,1333,1710,31
2022,RVDPPPGHCGZ40J4VQ731,45300,FL,12103,12103022901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,495000,90.0,6.5,-0.212,2,15301.1,NA,10986.2,,10645.51,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,173,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,2,1,1,,,,,10,,,,2990,36.79,82100,119.0,898,1353,67
2022,RVDPPPGHCGZ40J4VQ731,35840,FL,12081,12081000804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,3,2,1,1,1,2,2,2,565000,90.0,7.624,1.118,3,15950.45,NA,10470.5,663.75,,360,NA,NA,2,2,2,2,625000,1,2,3,5,1,NA,400,30%-<36%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,2,,,,,10,,,,3728,20.44,90400,107.0,1124,1782,25
